route_id,bus_number,scheduled_arrival,actual_arrival,delay_minutes,distance_km,weekday,weather,region
R020,DL9602,11:33,11:48,15.6,26.0,Friday,Cloudy,Rohini
R023,DL3679,15:16,15:28,13.0,18.9,Thursday,Sunny,Rajouri Garden
R017,DL5526,12:28,12:23,-5.0,27.2,Saturday,Sunny,Saket
R035,DL2119,06:55,06:50,-5.0,16.5,Tuesday,Rainy,Saket
R006,DL6480,09:30,09:39,9.2,25.1,Tuesday,Sunny,Rajouri Garden
R035,DL9832,11:26,11:30,4.6,29.2,Wednesday,Rainy,Rohini
R039,DL8250,08:40,08:35,-5.0,7.2,Saturday,Sunny,Noida Sector 18
R024,DL7225,16:07,16:02,-5.0,19.0,Saturday,Cloudy,Saket
R007,DL3453,09:01,09:06,5.1,16.1,Thursday,Sunny,Noida Sector 18
R012,DL2533,07:11,07:41,30.5,13.4,Thursday,Sunny,Connaught Place
R047,DL5916,17:28,17:39,11.5,5.2,Friday,Sunny,Connaught Place
R026,DL8072,09:21,09:17,-3.8,24.0,Monday,Foggy,Connaught Place
R035,DL1041,10:40,10:59,19.0,6.3,Wednesday,Sunny,Lajpat Nagar
R015,DL7808,08:01,07:56,-4.9,23.9,Monday,Rainy,Connaught Place
R009,DL4528,12:42,12:41,-0.5,19.4,Sunday,Foggy,Lajpat Nagar
R014,DL8152,06:39,06:57,18.7,8.9,Saturday,Rainy,Saket
R024,DL7817,08:00,07:55,-5.0,19.0,Wednesday,Sunny,Saket
R030,DL7881,09:43,10:03,20.5,14.7,Friday,Sunny,Saket
R033,DL4266,08:42,08:37,-5.0,5.1,Wednesday,Cloudy,Noida Sector 18
R016,DL7760,15:43,15:52,9.6,7.0,Monday,Cloudy,Saket
R014,DL2213,11:34,11:41,7.3,11.8,Thursday,Sunny,Saket
R039,DL8018,06:07,06:21,14.9,14.3,Thursday,Cloudy,Lajpat Nagar
R050,DL8624,17:03,17:09,6.8,28.5,Friday,Cloudy,Karol Bagh
R032,DL7927,07:08,07:15,7.5,23.5,Saturday,Rainy,Lajpat Nagar
R044,DL7792,10:16,10:14,-1.2,15.3,Thursday,Sunny,Noida Sector 18
R003,DL7978,17:13,17:15,2.7,16.8,Thursday,Rainy,Dwarka
R034,DL1482,10:12,10:31,19.4,12.5,Saturday,Cloudy,Connaught Place
R022,DL7431,15:33,15:42,9.4,14.6,Tuesday,Cloudy,Connaught Place
R039,DL4292,06:14,06:25,11.2,11.8,Saturday,Sunny,Lajpat Nagar
R018,DL8401,13:02,13:09,7.6,7.9,Saturday,Foggy,Dwarka
R039,DL2886,17:04,17:07,3.4,19.5,Wednesday,Sunny,Karol Bagh
R043,DL8355,06:35,06:30,-5.0,18.3,Sunday,Sunny,Lajpat Nagar
R012,DL6937,10:42,10:59,17.3,25.2,Sunday,Rainy,Rohini
R002,DL3557,14:51,15:03,12.2,18.1,Monday,Sunny,Rohini
R003,DL5730,09:09,09:14,5.6,12.7,Thursday,Cloudy,Karol Bagh
R030,DL3796,11:06,11:03,-2.7,26.7,Tuesday,Sunny,Connaught Place
R028,DL5163,12:57,13:10,13.1,5.9,Wednesday,Sunny,Rohini
R008,DL7524,12:57,12:53,-3.4,7.5,Monday,Sunny,Rohini
R046,DL5281,16:47,16:58,11.4,14.3,Monday,Cloudy,Connaught Place
R027,DL9567,17:17,17:16,-0.7,17.5,Sunday,Sunny,Rajouri Garden
R019,DL4417,12:44,12:52,8.3,15.2,Monday,Sunny,Noida Sector 18
R033,DL6228,12:29,12:47,18.2,17.1,Sunday,Sunny,Karol Bagh
R008,DL8028,07:28,07:34,6.7,9.3,Tuesday,Sunny,Saket
R016,DL2207,07:26,07:36,10.3,25.2,Monday,Sunny,Noida Sector 18
R027,DL8099,17:53,18:16,23.3,22.5,Wednesday,Sunny,Lajpat Nagar
R039,DL2579,08:54,09:02,9.0,15.3,Tuesday,Sunny,Rohini
R036,DL7596,14:25,14:21,-3.7,18.1,Monday,Sunny,Rajouri Garden
R004,DL7811,13:02,13:13,11.8,21.0,Wednesday,Foggy,Saket
R036,DL7362,13:11,13:13,2.3,19.7,Saturday,Sunny,Rohini
R043,DL9771,16:16,16:36,20.8,7.1,Wednesday,Sunny,Rohini
R017,DL1278,08:26,08:27,1.9,24.9,Tuesday,Cloudy,Connaught Place
R013,DL1221,17:40,17:41,2.0,17.4,Monday,Sunny,Rajouri Garden
R015,DL1188,17:12,17:22,10.1,15.3,Sunday,Sunny,Saket
R029,DL2641,13:20,13:28,8.1,27.5,Friday,Sunny,Dwarka
R032,DL9042,07:16,07:27,11.6,26.5,Wednesday,Rainy,Saket
R050,DL8547,09:07,09:07,1.0,7.2,Saturday,Cloudy,Connaught Place
R011,DL2429,07:38,07:51,13.2,9.5,Tuesday,Cloudy,Connaught Place
R019,DL8440,12:29,12:24,-5.0,11.0,Thursday,Sunny,Rohini
R030,DL2101,14:04,14:03,-0.0,13.0,Thursday,Cloudy,Rohini
R012,DL6240,09:43,09:54,11.1,8.4,Tuesday,Sunny,Noida Sector 18
R032,DL4166,17:31,17:26,-5.0,16.0,Wednesday,Rainy,Karol Bagh
R041,DL3991,17:44,17:53,9.6,13.7,Saturday,Foggy,Connaught Place
R027,DL3424,06:54,07:01,7.9,23.9,Monday,Sunny,Lajpat Nagar
R005,DL3549,15:05,15:03,-1.6,13.3,Tuesday,Rainy,Lajpat Nagar
R029,DL4351,06:42,06:51,9.6,8.3,Saturday,Cloudy,Dwarka
R007,DL4866,17:46,17:44,-1.1,13.6,Sunday,Sunny,Connaught Place
R041,DL2905,17:20,17:32,12.3,6.6,Friday,Sunny,Connaught Place
R032,DL8688,10:28,10:36,8.6,8.3,Monday,Cloudy,Rohini
R027,DL2856,14:13,14:27,14.7,11.3,Friday,Sunny,Rohini
R008,DL1821,12:51,13:17,26.1,18.9,Friday,Sunny,Connaught Place
R039,DL8068,09:20,09:28,8.8,10.8,Tuesday,Rainy,Karol Bagh
R049,DL7226,10:37,10:53,16.1,26.6,Monday,Rainy,Saket
R001,DL6856,16:43,16:38,-5.0,5.4,Thursday,Cloudy,Saket
R018,DL3882,12:07,12:18,11.1,14.3,Wednesday,Cloudy,Rohini
R008,DL4283,14:25,14:20,-5.0,6.8,Thursday,Sunny,Rajouri Garden
R003,DL3322,13:55,14:06,11.8,24.8,Friday,Sunny,Noida Sector 18
R035,DL3510,10:43,10:38,-5.0,25.1,Saturday,Sunny,Connaught Place
R011,DL9487,14:12,14:25,13.2,19.0,Sunday,Sunny,Saket
R043,DL5506,15:32,15:49,17.2,13.9,Tuesday,Sunny,Lajpat Nagar
R011,DL9630,06:41,06:51,11.0,25.2,Wednesday,Foggy,Connaught Place
R050,DL3067,08:30,08:25,-5.0,23.6,Saturday,Sunny,Rohini
R043,DL3495,16:19,16:20,1.1,14.5,Wednesday,Rainy,Karol Bagh
R015,DL6083,08:51,08:46,-5.0,25.4,Thursday,Sunny,Rohini
R035,DL8592,10:21,10:46,25.1,28.2,Wednesday,Cloudy,Rohini
R017,DL2027,06:08,06:18,10.6,27.6,Sunday,Sunny,Karol Bagh
R021,DL1481,16:42,16:54,12.6,7.5,Saturday,Sunny,Lajpat Nagar
R029,DL5921,14:28,14:23,-4.8,25.6,Thursday,Sunny,Noida Sector 18
R037,DL4079,14:39,14:35,-3.2,26.4,Friday,Sunny,Rajouri Garden
R013,DL3635,09:03,09:06,3.3,15.9,Friday,Cloudy,Lajpat Nagar
R039,DL5972,12:49,13:03,14.7,10.8,Thursday,Cloudy,Noida Sector 18
R044,DL9464,07:13,07:10,-2.5,6.9,Monday,Rainy,Saket
R039,DL8803,12:40,13:04,24.1,25.7,Tuesday,Cloudy,Dwarka
R011,DL1606,08:59,08:54,-5.0,7.2,Saturday,Cloudy,Noida Sector 18
R008,DL7386,10:30,10:33,3.2,13.4,Friday,Sunny,Connaught Place
R009,DL4828,07:55,08:13,18.7,10.6,Tuesday,Sunny,Connaught Place
R008,DL3371,10:16,10:11,-4.8,28.3,Friday,Cloudy,Karol Bagh
R006,DL2028,08:15,08:15,0.5,19.1,Wednesday,Sunny,Saket
R012,DL4147,15:32,15:38,6.8,28.6,Tuesday,Foggy,Noida Sector 18
R047,DL1190,08:46,08:41,-4.7,26.5,Wednesday,Sunny,Saket
R036,DL4545,07:48,07:43,-5.0,16.9,Sunday,Sunny,Connaught Place
R004,DL3250,11:41,11:39,-2.0,18.9,Sunday,Rainy,Connaught Place
R045,DL1356,08:25,08:42,17.3,12.6,Thursday,Sunny,Saket
R048,DL2264,17:01,17:04,3.2,19.3,Wednesday,Sunny,Lajpat Nagar
R001,DL6412,11:06,11:01,-5.0,30.0,Friday,Rainy,Rohini
R047,DL3040,11:02,10:57,-4.8,9.0,Sunday,Sunny,Lajpat Nagar
R022,DL2559,10:40,10:54,14.1,9.1,Wednesday,Sunny,Rohini
R043,DL7347,10:48,10:46,-1.7,27.6,Thursday,Sunny,Karol Bagh
R011,DL6941,10:11,10:20,9.4,29.4,Friday,Rainy,Rajouri Garden
R002,DL4668,12:53,12:54,1.9,13.2,Monday,Foggy,Dwarka
R006,DL8461,10:23,10:31,8.4,7.8,Wednesday,Cloudy,Rajouri Garden
R023,DL8510,12:07,12:21,14.1,9.1,Friday,Sunny,Lajpat Nagar
R017,DL8734,10:34,10:48,15.0,15.7,Saturday,Rainy,Karol Bagh
R016,DL7698,15:36,15:32,-4.0,16.3,Thursday,Sunny,Karol Bagh
R046,DL7641,09:18,09:21,3.4,29.7,Thursday,Sunny,Noida Sector 18
R041,DL8647,17:21,17:21,0.1,17.0,Saturday,Sunny,Rohini
R001,DL3496,10:26,10:42,16.4,17.6,Tuesday,Sunny,Saket
R039,DL9431,12:10,12:05,-4.1,26.9,Monday,Rainy,Rohini
R046,DL8560,15:47,15:56,9.1,28.5,Monday,Cloudy,Rohini
R042,DL4306,10:22,10:30,8.6,18.8,Thursday,Cloudy,Connaught Place
R047,DL9987,09:30,09:26,-3.3,25.6,Tuesday,Cloudy,Karol Bagh
R010,DL2091,09:14,09:09,-5.0,12.9,Thursday,Cloudy,Connaught Place
R025,DL5881,15:34,15:32,-1.3,16.7,Saturday,Sunny,Noida Sector 18
R029,DL5751,12:36,12:38,2.1,18.2,Wednesday,Sunny,Dwarka
R010,DL4319,15:53,15:55,2.6,6.4,Tuesday,Rainy,Noida Sector 18
R026,DL8597,10:37,10:38,1.7,16.6,Wednesday,Foggy,Saket
R004,DL2906,15:50,16:01,11.4,15.8,Monday,Cloudy,Connaught Place
R050,DL8707,15:52,16:05,13.0,15.7,Tuesday,Cloudy,Karol Bagh
R031,DL8767,10:10,10:25,15.7,13.3,Friday,Cloudy,Karol Bagh
R029,DL8920,08:17,08:14,-2.2,6.3,Saturday,Sunny,Saket
R049,DL4374,07:12,07:15,3.9,5.3,Tuesday,Rainy,Dwarka
R003,DL3184,11:02,11:21,19.4,8.3,Thursday,Sunny,Rajouri Garden
R006,DL3905,11:34,11:37,3.4,10.9,Monday,Cloudy,Saket
R029,DL2332,17:09,17:32,23.5,18.0,Tuesday,Sunny,Dwarka
R007,DL3825,06:32,06:31,-0.2,29.4,Thursday,Rainy,Karol Bagh
R048,DL1612,06:27,06:37,10.4,10.3,Saturday,Rainy,Saket
R049,DL2506,08:00,08:11,11.9,21.9,Thursday,Rainy,Connaught Place
R023,DL6057,08:41,08:44,3.5,7.2,Sunday,Sunny,Saket
R035,DL1617,06:32,06:33,1.0,17.8,Saturday,Sunny,Lajpat Nagar
R048,DL5642,06:08,06:03,-5.0,20.5,Thursday,Cloudy,Karol Bagh
R049,DL1440,06:30,06:31,1.4,9.0,Friday,Sunny,Dwarka
R046,DL1579,15:29,15:24,-5.0,16.2,Tuesday,Sunny,Dwarka
R001,DL2887,10:24,10:39,15.9,20.0,Saturday,Rainy,Lajpat Nagar
R041,DL1360,07:08,07:03,-5.0,11.9,Sunday,Sunny,Saket
R023,DL7923,12:44,12:42,-1.3,27.7,Thursday,Sunny,Dwarka
R010,DL2427,08:37,08:43,7.0,27.7,Monday,Sunny,Lajpat Nagar
R033,DL8312,12:42,12:47,5.6,28.9,Tuesday,Sunny,Noida Sector 18
R039,DL7393,14:22,14:18,-3.1,12.6,Saturday,Rainy,Saket
R024,DL9942,17:59,18:07,8.1,14.8,Monday,Sunny,Saket
R020,DL5711,13:44,13:39,-5.0,28.9,Friday,Sunny,Karol Bagh
R049,DL5144,13:52,13:59,7.1,17.6,Saturday,Cloudy,Rohini
R041,DL4758,14:52,14:49,-2.2,13.5,Wednesday,Sunny,Rohini
R016,DL8225,08:25,08:20,-5.0,26.4,Friday,Cloudy,Connaught Place
R019,DL2291,17:57,17:59,2.2,9.8,Sunday,Sunny,Karol Bagh
R028,DL8753,06:40,06:53,13.8,24.2,Sunday,Cloudy,Noida Sector 18
R009,DL8039,07:33,07:30,-2.7,10.1,Monday,Sunny,Karol Bagh
R043,DL8562,17:31,17:42,11.8,13.0,Thursday,Cloudy,Connaught Place
R006,DL6252,11:58,12:02,4.5,28.3,Monday,Sunny,Dwarka
R025,DL6955,14:08,14:03,-4.8,10.2,Tuesday,Sunny,Rohini
R040,DL3839,09:32,09:33,1.0,17.7,Monday,Foggy,Karol Bagh
R047,DL5082,14:46,14:49,3.3,16.5,Friday,Sunny,Saket
R042,DL5774,16:12,16:07,-5.0,27.4,Thursday,Foggy,Rohini
R037,DL6009,14:29,14:24,-5.0,25.2,Sunday,Sunny,Connaught Place
R018,DL6699,14:44,14:44,0.8,10.0,Saturday,Cloudy,Rohini
R022,DL3132,10:27,10:22,-5.0,5.9,Friday,Cloudy,Connaught Place
R048,DL1321,15:22,15:34,12.9,6.3,Saturday,Cloudy,Rajouri Garden
R048,DL1152,10:01,10:10,9.2,10.8,Sunday,Rainy,Rohini
R001,DL7624,14:13,14:21,8.6,17.1,Wednesday,Sunny,Rohini
R010,DL5150,09:53,09:51,-2.0,15.4,Friday,Rainy,Saket
R006,DL9840,08:12,08:07,-4.5,9.3,Tuesday,Cloudy,Karol Bagh
R012,DL9236,16:31,16:38,7.2,14.5,Sunday,Sunny,Karol Bagh
R033,DL7007,12:07,12:19,12.7,15.3,Wednesday,Cloudy,Rajouri Garden
R016,DL1626,12:04,12:28,25.0,28.4,Wednesday,Foggy,Dwarka
R023,DL6219,08:23,08:39,16.4,6.0,Friday,Sunny,Rohini
R022,DL5070,11:21,11:39,18.4,15.1,Thursday,Rainy,Noida Sector 18
R015,DL3392,17:38,17:53,15.1,21.0,Sunday,Cloudy,Rajouri Garden
R032,DL4672,15:10,15:13,3.5,13.0,Friday,Cloudy,Rajouri Garden
R030,DL8081,17:48,17:44,-3.6,8.2,Thursday,Cloudy,Dwarka
R026,DL4876,08:08,08:03,-5.0,28.7,Monday,Sunny,Saket
R036,DL4636,10:20,10:22,2.3,24.2,Sunday,Cloudy,Noida Sector 18
R025,DL2518,13:53,14:07,14.6,17.4,Tuesday,Foggy,Connaught Place
R006,DL4940,13:42,13:41,-0.8,26.7,Thursday,Sunny,Dwarka
R019,DL1170,14:43,14:48,5.9,21.8,Sunday,Sunny,Karol Bagh
R028,DL2920,11:16,11:15,-0.9,24.1,Friday,Rainy,Noida Sector 18
R037,DL1980,08:51,09:00,9.1,8.4,Sunday,Sunny,Lajpat Nagar
R005,DL3444,16:14,16:16,2.1,5.5,Wednesday,Rainy,Saket
R013,DL9065,11:16,11:11,-5.0,23.8,Thursday,Cloudy,Rajouri Garden
R042,DL2718,08:50,08:45,-5.0,5.2,Saturday,Cloudy,Connaught Place
R024,DL3547,11:40,11:51,11.2,25.5,Thursday,Cloudy,Lajpat Nagar
R025,DL6644,06:40,06:35,-5.0,21.9,Sunday,Sunny,Rohini
R036,DL4508,17:50,17:55,5.4,22.6,Sunday,Rainy,Saket
R010,DL9859,09:19,09:29,11.0,15.0,Monday,Cloudy,Saket
R005,DL1748,17:41,17:36,-5.0,28.8,Monday,Sunny,Connaught Place
R002,DL1359,10:00,10:14,14.7,8.2,Friday,Cloudy,Connaught Place
R036,DL4411,17:08,17:27,19.1,26.1,Monday,Sunny,Karol Bagh
R027,DL1005,11:31,11:26,-5.0,16.8,Thursday,Rainy,Connaught Place
R033,DL2895,13:17,13:15,-1.3,10.0,Wednesday,Cloudy,Dwarka
R011,DL6200,12:13,12:19,6.4,15.3,Thursday,Cloudy,Rohini
R010,DL3098,11:01,11:21,20.8,18.7,Monday,Sunny,Rohini
R018,DL3982,13:08,13:08,0.9,25.7,Tuesday,Rainy,Lajpat Nagar
R047,DL9959,08:27,08:39,12.4,24.3,Monday,Sunny,Rajouri Garden
R014,DL7110,16:49,16:54,5.6,25.9,Thursday,Sunny,Connaught Place
R006,DL5888,06:10,06:08,-1.3,26.1,Wednesday,Cloudy,Karol Bagh
R028,DL2629,15:29,15:24,-5.0,16.8,Friday,Cloudy,Rohini
R008,DL5087,08:23,08:20,-2.9,8.9,Thursday,Sunny,Noida Sector 18
R011,DL9643,08:26,08:23,-2.8,7.1,Saturday,Sunny,Saket
R002,DL7809,07:27,07:49,23.0,28.2,Thursday,Cloudy,Saket
R014,DL2877,16:41,16:54,13.6,27.8,Tuesday,Cloudy,Saket
R015,DL2952,13:27,13:27,0.8,13.6,Thursday,Sunny,Rohini
R020,DL8067,13:51,13:57,6.1,9.7,Monday,Sunny,Connaught Place
R008,DL2941,08:37,08:35,-1.9,25.8,Wednesday,Foggy,Lajpat Nagar
R037,DL7610,07:33,07:50,17.2,14.4,Saturday,Sunny,Rajouri Garden
R003,DL4029,17:43,17:41,-1.7,18.3,Saturday,Foggy,Saket
R039,DL1699,07:37,07:34,-2.8,25.1,Thursday,Rainy,Dwarka
R023,DL2583,17:29,17:34,5.2,12.0,Saturday,Cloudy,Saket
R024,DL2136,17:52,17:47,-5.0,26.6,Monday,Rainy,Rohini
R044,DL6166,12:28,12:30,2.8,11.0,Friday,Sunny,Rohini
R018,DL2819,16:30,16:28,-1.4,23.7,Sunday,Cloudy,Rohini
R001,DL6826,14:24,14:33,9.6,18.8,Thursday,Sunny,Saket
R028,DL6228,08:42,09:00,18.0,17.3,Wednesday,Rainy,Rohini
R037,DL9550,14:45,14:49,4.7,6.0,Monday,Sunny,Connaught Place
R038,DL4172,09:58,10:04,6.2,8.8,Wednesday,Sunny,Noida Sector 18
R041,DL9569,08:18,08:29,11.5,21.7,Thursday,Sunny,Karol Bagh
R034,DL6334,11:09,11:04,-5.0,19.7,Monday,Sunny,Noida Sector 18
R042,DL5329,11:22,11:21,-0.1,16.1,Tuesday,Cloudy,Lajpat Nagar
R035,DL6559,09:31,09:43,12.3,16.2,Monday,Foggy,Connaught Place
R004,DL1086,14:28,14:44,16.3,18.4,Wednesday,Sunny,Saket
R021,DL9441,13:09,13:20,11.5,14.9,Sunday,Sunny,Connaught Place
R033,DL6418,17:38,17:57,19.5,21.2,Thursday,Sunny,Noida Sector 18
R047,DL6920,12:11,12:08,-2.4,5.5,Monday,Sunny,Rohini
R024,DL8699,06:17,06:32,15.5,10.1,Thursday,Sunny,Dwarka
R007,DL1352,13:17,13:21,4.6,18.2,Sunday,Sunny,Connaught Place
R007,DL5947,14:13,14:08,-5.0,28.2,Saturday,Cloudy,Noida Sector 18
R025,DL3202,06:51,06:46,-5.0,8.0,Friday,Cloudy,Karol Bagh
R010,DL4554,08:17,08:25,9.0,25.1,Thursday,Sunny,Rajouri Garden
R043,DL6711,11:28,11:30,2.5,27.8,Tuesday,Sunny,Rajouri Garden
R024,DL9091,15:48,16:13,25.2,28.6,Saturday,Rainy,Saket
R028,DL6849,17:08,17:15,7.3,24.5,Monday,Cloudy,Noida Sector 18
R016,DL2441,17:43,17:43,0.7,8.3,Saturday,Sunny,Karol Bagh
R013,DL7419,13:53,13:58,5.9,17.4,Tuesday,Rainy,Dwarka
R041,DL9363,17:41,17:41,0.2,8.9,Tuesday,Sunny,Saket
R030,DL2342,06:09,06:04,-5.0,15.8,Monday,Rainy,Karol Bagh
R013,DL8666,16:36,16:41,5.1,20.6,Saturday,Foggy,Rohini
R010,DL4374,11:01,10:57,-3.0,9.6,Tuesday,Sunny,Noida Sector 18
R035,DL2459,16:57,17:10,13.4,19.3,Friday,Rainy,Connaught Place
R018,DL3251,15:38,16:03,25.4,23.5,Sunday,Sunny,Lajpat Nagar
R026,DL4492,08:18,08:19,1.2,13.4,Sunday,Sunny,Rajouri Garden
R023,DL5007,14:02,14:22,20.1,17.1,Sunday,Sunny,Dwarka
R028,DL6175,08:47,08:42,-5.0,21.2,Monday,Sunny,Rajouri Garden
R036,DL4779,17:18,17:32,14.5,7.1,Monday,Foggy,Rohini
R049,DL7332,12:48,12:55,7.2,7.3,Thursday,Cloudy,Connaught Place
R036,DL1187,17:27,17:37,10.0,8.2,Friday,Sunny,Connaught Place
R036,DL2903,17:12,17:28,16.6,13.9,Tuesday,Sunny,Rajouri Garden
R046,DL2433,14:05,14:13,8.2,6.1,Thursday,Sunny,Lajpat Nagar
R035,DL4487,10:43,10:38,-5.0,10.9,Wednesday,Foggy,Saket
R041,DL1900,16:36,16:47,11.9,6.7,Friday,Rainy,Rajouri Garden
R031,DL9633,12:29,12:38,9.9,5.7,Friday,Sunny,Noida Sector 18
R021,DL9314,17:26,17:27,1.7,15.4,Sunday,Cloudy,Lajpat Nagar
R014,DL4746,16:20,16:23,3.3,23.0,Saturday,Sunny,Noida Sector 18
R011,DL6738,15:27,15:39,12.7,9.8,Tuesday,Cloudy,Dwarka
R005,DL3036,16:43,16:49,6.8,17.9,Sunday,Rainy,Saket
R020,DL7852,11:54,11:54,0.9,19.3,Wednesday,Cloudy,Rohini
R037,DL7415,07:18,07:23,5.9,27.7,Tuesday,Sunny,Rajouri Garden
R049,DL3757,17:02,16:57,-5.0,27.0,Wednesday,Sunny,Rajouri Garden
R046,DL7632,17:54,17:51,-2.8,15.3,Monday,Sunny,Rohini
R009,DL3702,09:00,09:04,4.7,12.0,Friday,Cloudy,Noida Sector 18
R023,DL7033,06:52,06:56,4.2,13.1,Monday,Foggy,Rajouri Garden
R037,DL2140,10:51,10:57,6.7,16.5,Sunday,Cloudy,Dwarka
R028,DL1152,06:39,06:43,4.5,21.8,Wednesday,Cloudy,Dwarka
R009,DL6103,10:22,10:17,-5.0,23.5,Saturday,Sunny,Lajpat Nagar
R033,DL4013,07:56,08:15,19.9,26.7,Monday,Rainy,Connaught Place
R034,DL6891,10:08,10:24,16.1,8.2,Sunday,Sunny,Connaught Place
R043,DL3717,16:09,16:17,8.5,28.6,Thursday,Sunny,Rajouri Garden
R005,DL3932,17:18,17:18,0.3,11.6,Saturday,Sunny,Karol Bagh
R027,DL9502,15:50,16:04,14.5,28.3,Tuesday,Sunny,Connaught Place
R015,DL2280,16:28,16:41,13.3,10.5,Sunday,Sunny,Dwarka
R005,DL6062,06:08,06:26,18.3,16.1,Thursday,Sunny,Rajouri Garden
R030,DL1777,12:26,12:36,10.8,7.6,Saturday,Foggy,Rajouri Garden
R029,DL4546,16:09,16:10,1.8,29.1,Sunday,Cloudy,Connaught Place
R005,DL3073,14:53,15:03,10.4,25.6,Sunday,Sunny,Noida Sector 18
R004,DL1669,13:58,13:53,-5.0,18.0,Monday,Sunny,Rohini
R046,DL1450,14:49,14:50,1.0,19.5,Friday,Foggy,Rohini
R008,DL7106,13:09,13:31,22.7,23.2,Monday,Sunny,Dwarka
R003,DL8511,15:21,15:16,-5.0,22.5,Friday,Sunny,Dwarka
R030,DL2345,16:26,16:21,-5.0,22.8,Friday,Rainy,Saket
R008,DL1166,12:41,12:43,2.0,11.0,Monday,Sunny,Rajouri Garden
R026,DL2008,10:37,10:39,2.3,17.1,Thursday,Rainy,Noida Sector 18
R023,DL1965,15:46,15:59,13.7,23.7,Thursday,Cloudy,Connaught Place
R022,DL4405,12:50,12:57,7.5,7.4,Thursday,Cloudy,Rajouri Garden
R008,DL9517,13:12,13:16,4.9,24.3,Monday,Sunny,Connaught Place
R005,DL1110,09:33,09:28,-5.0,10.3,Tuesday,Cloudy,Saket
R035,DL2217,17:57,18:02,5.1,15.2,Thursday,Sunny,Karol Bagh
R020,DL3376,09:19,09:16,-2.3,24.5,Saturday,Sunny,Karol Bagh
R009,DL6926,18:00,18:12,12.3,28.1,Saturday,Rainy,Rohini
R002,DL6903,16:43,16:48,5.4,19.8,Sunday,Sunny,Rajouri Garden
R033,DL9068,13:41,13:36,-5.0,20.1,Monday,Cloudy,Connaught Place
R047,DL1012,14:45,15:02,17.8,19.0,Wednesday,Sunny,Lajpat Nagar
R041,DL8347,13:23,13:18,-5.0,9.4,Friday,Sunny,Karol Bagh
R033,DL4191,09:10,09:05,-5.0,25.3,Thursday,Rainy,Lajpat Nagar
R004,DL4307,16:07,16:13,6.2,24.2,Friday,Cloudy,Connaught Place
R024,DL4733,16:15,16:18,3.5,28.3,Friday,Sunny,Karol Bagh
R049,DL6579,15:21,15:31,10.1,8.4,Saturday,Foggy,Rajouri Garden
R034,DL9791,07:57,07:56,-0.8,18.0,Monday,Cloudy,Karol Bagh
R042,DL6706,11:54,11:51,-2.4,15.2,Monday,Sunny,Connaught Place
R038,DL4487,09:00,09:02,2.9,14.6,Tuesday,Cloudy,Karol Bagh
R020,DL7804,11:53,12:12,19.2,9.3,Monday,Cloudy,Saket
R014,DL5646,10:47,10:42,-5.0,11.7,Saturday,Cloudy,Rajouri Garden
R017,DL1014,07:41,07:46,5.3,20.3,Thursday,Sunny,Karol Bagh
R009,DL7492,07:35,07:42,7.9,19.1,Thursday,Sunny,Karol Bagh
R043,DL5348,13:40,13:46,6.4,27.8,Saturday,Sunny,Rajouri Garden
R025,DL6630,12:11,12:10,-0.4,28.7,Wednesday,Sunny,Rohini
R036,DL9242,10:54,10:55,1.2,12.6,Thursday,Cloudy,Rajouri Garden
R041,DL4883,08:24,08:27,3.4,27.4,Wednesday,Sunny,Rohini
R009,DL7827,12:47,12:51,4.7,16.1,Friday,Rainy,Karol Bagh
R014,DL9193,06:05,06:00,-5.0,6.2,Saturday,Sunny,Rajouri Garden
R020,DL2335,17:09,17:19,10.5,16.8,Wednesday,Sunny,Dwarka
R047,DL6670,14:39,14:47,8.7,20.3,Monday,Sunny,Lajpat Nagar
R007,DL7830,17:13,17:26,13.5,15.9,Tuesday,Sunny,Lajpat Nagar
R044,DL3852,17:44,17:39,-5.0,25.5,Tuesday,Cloudy,Rajouri Garden
R042,DL8819,06:24,06:31,7.7,6.2,Saturday,Sunny,Connaught Place
R005,DL3619,16:33,16:36,3.7,21.7,Friday,Cloudy,Connaught Place
R020,DL6494,08:55,09:01,6.4,25.3,Thursday,Sunny,Rajouri Garden
R027,DL7697,12:00,12:02,2.8,26.3,Sunday,Sunny,Lajpat Nagar
R020,DL3152,16:03,16:11,8.8,27.6,Monday,Rainy,Saket
R045,DL1259,09:58,09:56,-1.3,13.0,Saturday,Sunny,Rajouri Garden
R031,DL3594,16:54,16:59,5.7,6.1,Saturday,Foggy,Dwarka
R041,DL1998,10:22,10:17,-5.0,23.0,Tuesday,Cloudy,Dwarka
R001,DL2497,12:13,12:14,1.3,9.8,Monday,Cloudy,Karol Bagh
R048,DL2630,14:08,14:09,1.8,21.7,Sunday,Sunny,Dwarka
R020,DL6319,07:20,07:15,-5.0,13.9,Saturday,Sunny,Connaught Place
R007,DL2303,15:09,15:15,6.0,13.0,Wednesday,Foggy,Rajouri Garden
R037,DL5261,09:16,09:24,8.3,5.6,Friday,Cloudy,Lajpat Nagar
R038,DL1345,09:46,09:47,1.2,15.8,Saturday,Sunny,Dwarka
R044,DL6269,14:08,14:20,12.2,7.4,Tuesday,Sunny,Dwarka
R031,DL1960,10:00,10:17,17.9,24.0,Saturday,Sunny,Karol Bagh
R007,DL2362,17:54,18:18,24.5,6.3,Thursday,Sunny,Karol Bagh
